pays Name,pays Code,série Name,série Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Gibraltar,GIB,PIB par habitant ($ US courants),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,PIB ($ US constants de 2010),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Population active avec un niveau d’études de base (% de la population active totale),SL.TLF.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Population âgée de 0 à 14 ans (% du total),SP.POP.0014.TO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Ratio femmes/hommes des inscriptions dans l’enseignement supérieur,SE.ENR.TERT.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Ratio filles/garçons des inscriptions au primaire (%),SE.ENR.PRIM.FM.ZS,0.996569991111755,..,..,..,..,..,..,1.02646994590759,1.01703000068665,..,..,..,..,..,..,0.993939995765686,1.00339996814728,..,1.02162003517151,..
Gibraltar,GIB,Ratio filles/garçons des inscriptions au secondaire (%),SE.ENR.SECO.FM.ZS,1.01661002635956,..,..,..,..,..,..,0.982559978961945,0.976059973239899,..,..,..,..,..,..,0.976180016994476,0.971530020236969,..,0.951640009880066,..
Gibraltar,GIB,RNB ($ US courants),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,RNB (dollars US constants 2010),NY.GNP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Taux d emploi, 15 ans et plus (%) (estimation nationale)",SL.EMP.TOTL.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Taux d emploi, 15-24 ans (%) (estimation nationale)",SL.EMP.1524.SP.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Taux d’achèvement de l’école primaire, total (% du groupe d’âge pertinent)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.6808471679688,92.258056640625,..,100.218338012695,..
Gibraltar,GIB,"Taux d’achèvement du premier cycle des études secondaires, total (% du groupe d’âge pertinent)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.1139221191406,98.7233963012695,..,98.4946212768555,..
Gibraltar,GIB,Taux d’activité des 15-24 ans (%) (estimation nationale),SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Taux d’alphabétisation des jeunes (% des jeunes âgés de 15 à 24 ans),SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Taux d’alphabétisation, total des adultes (% des personnes âgées de 15 ans et plus)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Total de dette extérieure (% du RNB),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Total des inscriptions à l’école, primaire (% net)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.70191,..,..,..,..
Gibraltar,GIB,Total des réserves (% de la dette extérieure totale),FI.RES.TOTL.DT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Travail des enfants, travail familial non rémunéré (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Travail des enfants, travail indépendant (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.SLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Travail des enfants, travail salarié (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.WAG.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Valeur actuelle de la dette extérieure (% du RNB),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Inscriptions à l’école, primaire (% brut)",SE.PRM.ENRR,84.4704971313477,..,..,..,..,..,..,109.740257263184,111.817237854004,..,..,..,..,..,..,101.121162414551,103.54402923584,..,107.75830078125,..
Gibraltar,GIB,"Inscriptions à l’école, enseignement supérieur (% brut)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Inscriptions à l’école, préscolaire, (% brut)",SE.PRE.ENRR,91.4563064575195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189.013442993164,205.895690917969,..,116.549301147461,..
Gibraltar,GIB,"Inscriptions à l’école, secondaire (% brut)",SE.SEC.ENRR,99.4227066040039,..,..,..,..,..,..,84.8884429931641,84.2399597167969,..,..,..,..,..,..,110.584518432617,117.472122192383,..,92.8940582275391,..
Grèce,GRC,Accession à l’enseignement secondaire (%),SE.SEC.PROG.ZS,..,..,..,99.4178,99.28027,97.15436,..,..,..,98.51927,98.41422,99.03985,98.88882,99.56539,97.13093,98.93394,..,..,..,..
Grèce,GRC,Adolescents non scolarisés (% des adolescents en âge de fréquenter le 1er cycle du secondaire),SE.SEC.UNER.LO.ZS,7.04416990280151,5.10887002944946,3.90735006332397,4.98253011703491,3.8519299030304,4.37569999694824,5.49004983901978,..,..,1.8950799703598,..,..,5.4348201751709,6.90986013412476,3.59567999839783,4.25025987625122,3.66572999954224,3.96968007087708,..,..
Grèce,GRC,Âge de début de l’école primaire (années),SE.PRM.AGES,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Grèce,GRC,Âge de début de l’école secondaire (années),SE.SEC.AGES,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Grèce,GRC,Capacité (+)/besoin (-) de financement (% du PIB),GC.NLD.TOTL.GD.ZS,-5.61980702530151,-6.00572257205405,-7.882399958597,-8.69366252702206,-6.22307574909089,-5.9143060973471,-6.69547143280635,-10.1280881443267,-15.1308749960495,-10.9006956009975,-10.513992311459,-9.18861972214501,-13.5773149371787,-3.85544372001197,-5.89140068522355,0.223244706903412,0.357345796341362,0.635578514797776,1.44513535618391,..
Grèce,GRC,Chômage (% de la population active) (estimation nationale),SL.UEM.TOTL.NE.ZS,10.460000038147,9.97000026702881,9.40999984741211,10.3100004196167,9.98999977111816,9.01000022888184,8.39999961853027,7.76000022888184,9.61999988555908,12.710000038147,17.8600006103516,24.4400005340576,27.4699993133545,26.4899997711182,24.8999996185303,23.5400009155273,21.4899997711182,19.2900009155273,17.3099994659424,..
Grèce,GRC,Créances sur le gouvernement central (% du PIB),FS.AST.CGOV.GD.ZS,39.2552029603196,35.5810156374896,26.7063670133177,22.364202936772,25.2772613881333,22.0851251745328,18.2475232675475,17.0271224406887,20.3002362847307,28.5362947749478,30.5131349431329,14.0478300265704,10.9457691441524,13.1067175011324,13.6427934426243,9.4284058956162,8.87205269829508,-3.97913295039493,-2.88973725524114,..
Grèce,GRC,Croissance du PIB (% annuel),NY.GDP.MKTP.KD.ZG,4.13161241961417,3.92287186165746,5.794530976397,5.06099275875546,0.599142125680459,5.65243361851211,3.27374681647711,-0.335172452094639,-4.30073390776887,-5.47903689372846,-9.13249417175027,-7.30049406220242,-3.24142473106683,0.739776853966688,-0.437833825754794,-0.190952352057238,1.50509939592598,1.93437065932918,1.87087000443557,..
Grèce,GRC,Croissance du PIB par habitant (% annuel),NY.GDP.PCAP.KD.ZG,3.59165314293419,3.54262282541798,5.54236056177911,4.80137892676808,0.304568201643193,5.33560177340352,3.01098396257342,-0.599389699428926,-4.55211749595523,-5.60077745321084,-8.99795503448951,-6.79786097187747,-2.53725822606653,1.41305781342123,0.220308559339259,0.225030945221903,1.70605812062041,2.14138527826017,2.02829170259595,..
Grèce,GRC,Croissance du RNB (% annuel),NY.GNP.MKTP.KD.ZG,..,..,..,..,..,..,2.52461389046475,-0.732573627462273,-3.57670864287867,-5.44882131961351,-9.60395771887643,-3.99905805321572,-4.02270099135208,1.3741916157161,-1.1541623217303,-0.598237282120479,1.48906139755169,1.3076999582438,2.23416720659407,..
Grèce,GRC,Croissance du RNB par habitant (% annuel),NY.GNP.PCAP.KD.ZG,..,..,..,..,..,..,2.26375708056217,-0.995737341195721,-3.82999410635058,-5.57060079597504,-9.47011663421765,-3.47852399387354,-3.32422027256881,2.0517126022267,-0.50075513036461,-0.183951463498147,1.68998837038619,1.51344189559013,2.39215031021314,..
Grèce,GRC,Dépenses (% du PIB),GC.XPN.TOTL.GD.ZS,42.4340438802785,41.9978460396771,42.0223251231969,43.4528260324257,42.9431876899722,42.4195973839682,44.0495839110452,47.2109656916541,51.2654639796872,50.5270401600358,53.8436969239194,55.252531763106,59.900602629522,48.5613510831589,51.0283419304645,47.6984414125459,46.6957735175636,46.5488175973955,45.6484597873803,..
Grèce,GRC,Dépenses publiques en éducation (% du PIB),SE.XPD.TOTL.GD.ZS,3.36457991600037,3.42430996894836,3.42933988571167,3.66719007492065,3.96395993232727,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Dépenses publiques en éducation, total (% des dépenses du gouvernement)",SE.XPD.TOTL.GB.ZS,7.31652021408081,7.47715997695923,7.36040019989014,7.70182991027832,8.70020961761475,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Dette du gouvernement central, total (% du PIB)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,Emploi d’enfants dans le secteur des services (% des enfants économiquement actifs de 7 à 14 ans travaillant dans ce secteur),SL.SRV.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,Emploi d’enfants dans le secteur manufacturier (% des enfants économiquement actifs de 7 à 14 ans travaillant dans ce secteur),SL.MNF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,Emploi des enfants dans l’agriculture (% d’enfants économiquement actifs de 7 à 14 ans travaillant dans ce secteur),SL.AGR.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Enfants actifs économiquement, qui étudient et travaillent (% de tous les enfants économiquement actifs de 7 à 14 ans)",SL.TLF.0714.SW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Enfants actifs économiquement, qui travaillent uniquement (% de tous les enfants de 7 à 14 ans)",SL.TLF.0714.WK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Enfants actifs économiquement, total (% des enfants âgés de 7 à 14 ans)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,Enfants n’allant pas à l’école primaire,SE.PRM.UNER,15335,15679,17047,20156,26937,28186,28325,..,..,19065,18008,14567,13271,18984,14097,9878,8147,9246,..,..
Grèce,GRC,Enfants non scolarisés (% des enfants d’âge primaire),SE.PRM.UNER.ZS,2.32095003128052,2.36239004135132,2.56086993217468,3.02538990974426,4.05295991897583,4.26627016067505,4.29003000259399,..,..,2.92260003089905,2.77857995033264,2.26871991157532,2.07222008705139,2.95514988899231,2.17934989929199,1.51670002937317,1.24924004077911,1.42841994762421,..,..
Grèce,GRC,Épargne brute (% du PIB),NY.GNS.ICTR.ZS,..,..,..,..,..,15.360907679807,12.7369743346547,10.1053118779112,5.9272931178849,4.58912212082638,3.08097524689671,7.20707188453663,9.20076471332571,9.23394133300977,9.22821685355622,8.64014368577142,8.92671964018449,8.84054930529366,9.88600945010408,..
Grèce,GRC,Épargne brute (% du RNB),NY.GNS.ICTR.GN.ZS,..,..,..,..,..,15.6513656532723,13.0738077204532,10.415534582699,6.06185528524786,4.73287464067829,3.22680631618428,7.25407650487115,9.2549973039841,9.24351875088767,9.29828141241365,8.79756617222212,9.1305574708592,9.19472725519411,10.1873674892186,..
Grèce,GRC,Épargne intérieure brute (% du PIB),NY.GDS.TOTL.ZS,15.1288549540357,14.6264170158901,16.2740794197239,16.8249574696593,13.8228751330691,15.6496803511485,14.6472634196532,11.9047148938435,8.55842385058679,8.42355355978409,8.33086544087147,8.35337528770594,8.78876180046798,9.50764791463286,10.2683920864075,10.7615263947741,11.4897643595788,12.8506645425423,12.5331084164283,..
Grèce,GRC,"Espérance de vie à la naissance, total (années)",SP.DYN.LE00.IN,78.3878048780488,78.6414634146341,78.8414634146341,79.0390243902439,79.2390243902439,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488,80.7317073170732,80.6341463414634,81.2853658536585,81.3853658536585,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,..,..
Grèce,GRC,Indice GINI,SI.POV.GINI,..,..,32.8,33.6,34.6,35.1,34,33.6,33.6,34.1,34.8,36.3,36.1,35.8,36,35,34.4,..,..,..
Grèce,GRC,"Inflation, déflateur du PIB (% annuel)",NY.GDP.DEFL.KD.ZG,3.47475215297817,3.34877077825888,3.45357449709071,3.06266187365922,2.24031930749804,3.49504251307837,3.42266707409013,4.34458303047663,2.56977112144273,0.673371697578418,0.798356104591647,-0.370391694640844,-2.35230050383245,-1.83209100989103,-0.346258363235734,-0.24413876344714,0.599142244204415,0.549763492656922,-0.378844607474818,..
Grèce,GRC,Masse monétaire (% du PIB),FM.LBL.BMNY.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,Part des revenus détenus par les 20% moins élevés,SI.DST.FRST.20,..,..,7.2,7,6.9,6.7,7,7.1,7,6.7,6.1,5.8,5.9,5.9,5.8,6.3,6.6,..,..,..
Grèce,GRC,Part des revenus détenus par les 20% plus élevés,SI.DST.05TH.20,..,..,40,40.8,41.7,42,41.1,40.9,40.9,41,41,42.1,42.2,41.9,41.8,41.3,41.1,..,..,..
Grèce,GRC,PIB ($ US courants),NY.GDP.MKTP.CD,136191353914.989,153830946734.425,201924269751.693,240521261484.976,247783002114.165,273317736795.885,318497937311.799,354460802695.181,330000251458.739,299361576293.332,287797821676.138,245670666767.533,239862011051.781,237029578730.029,196591353872.132,195222443844.783,203588424740.3,218138367208.799,209852761132.839,..
Grèce,GRC,PIB par habitant ($ US constants de 2010),NY.GDP.PCAP.KD,24111.4174453959,24965.5940233483,26349.2772605123,27614.4059062542,27698.5106057173,29176.3928288023,30054.889337735,29874.7434268698,28514.8100044636,26917.7589549077,24495.7111078528,22830.5267226682,22251.257305343,22565.6804352806,22615.3945607527,22666.2861968984,23052.9862132037,23546.6394661725,24024.2340007051,..
Grèce,GRC,PIB par habitant ($ US courants),NY.GDP.PCAP.CD,12538.1788690276,14110.3133652111,18477.5783602862,21955.1041364941,22551.7357667365,24801.1577837357,28827.3263926878,31997.2820241039,29710.970232488,26917.7589549077,25916.2934913805,22242.681946404,21874.8194678407,21760.9797507704,18167.7737271656,18116.4596531285,18930.2186276597,20324.3049917812,19582.5359794936,..
Grèce,GRC,PIB ($ US constants de 2010),NY.GDP.MKTP.KD,261901398998.993,272175455285.612,287946746352.286,302519710334.247,304332233357.346,321534410827.606,332060633365.953,330947657598.659,316714479471.347,299361576293.332,272022397785.883,252163418787.664,243989731368.377,245794710927.096,244718538540.741,244251242735.478,247927466714.431,252723302886.973,257451427354.904,..
Grèce,GRC,Population active avec un niveau d’études de base (% de la population active totale),SL.TLF.BASC.ZS,38.6399993896484,38.2299995422363,40.0200004577637,38.3699989318848,38.1699981689453,39.1699981689453,38.8600006103516,41.2099990844727,41.8400001525879,40.8400001525879,39,37.4799995422363,36.5800018310547,35.6699981689453,34.75,33.8600006103516,32.8400001525879,31.7900009155273,29.5100002288818,..
Grèce,GRC,Population âgée de 0 à 14 ans (% du total),SP.POP.0014.TO.ZS,14.9139109343186,14.8169004512039,14.7760508086188,14.7545187393102,14.7284969492973,14.7761493999049,14.8566440037272,14.9499076520413,15.0237807766793,15.0549563693205,15.0504581229853,14.9602198286357,14.8171593501234,14.6756385299346,14.5598442740214,14.3552750140483,14.2048072510869,14.0712448654023,13.8965985913913,..
Grèce,GRC,Ratio femmes/hommes des inscriptions dans l’enseignement supérieur,SE.ENR.TERT.FM.ZS,1.12382996082306,1.12460994720459,1.10951995849609,1.13067996501923,1.10301995277405,1.08735001087189,1.06667995452881,..,..,1.06374001502991,1.05742001533508,1.05517995357513,1.04419004917145,1.03910005092621,..,1.0171799659729,1.00558996200562,1.00040996074677,..,..
Grèce,GRC,Ratio filles/garçons des inscriptions au primaire (%),SE.ENR.PRIM.FM.ZS,0.999080002307892,0.990059971809387,0.986289978027344,0.976109981536865,0.978609979152679,0.977360010147095,0.980920016765594,..,..,0.977129995822906,0.979730010032654,0.980419993400574,0.9826899766922,0.988179981708527,0.991039991378784,0.99576997756958,1.00029003620148,1.00344002246857,..,..
Grèce,GRC,Ratio filles/garçons des inscriptions au secondaire (%),SE.ENR.SECO.FM.ZS,1.04296004772186,1.01346004009247,1.00152003765106,0.982990026473999,0.953939974308014,0.946730017662048,0.9340900182724,..,..,0.965430021286011,0.981060028076172,0.970759987831116,0.964380025863647,0.942879974842072,0.929759979248047,0.936249971389771,0.942969977855682,0.948599994182587,..,..
Grèce,GRC,RNB ($ US courants),NY.GNP.MKTP.CD,..,..,..,..,..,268245507464.559,310292161237.339,343903323568.185,322674845790.497,290269009046.961,274791195321.416,244078781651.491,238456463558.615,236783987047.24,195109995557.267,191729159234.084,199043354739.702,209735747147.503,203644992868.4,..
Grèce,GRC,RNB (dollars US constants 2010),NY.GNP.MKTP.KD,..,..,..,..,..,312836102466.185,320734006163.435,318384393419.978,306996711302.949,290269009046.961,262391696147.09,251898499891.35,241765376439.02,245087695971.749,242258986129.646,240809702555.332,244395506877.642,247591466819.031,253123074177.027,..
Grèce,GRC,"Taux d emploi, 15 ans et plus (%) (estimation nationale)",SL.EMP.TOTL.SP.NE.ZS,46.1500015258789,46.6300010681152,47.3300018310547,47.5200004577637,47.6100006103516,48.2999992370605,48.4900016784668,48.8600006103516,48.310001373291,46.7000007629395,43.2599983215332,39.5400009155273,37.7400016784668,38.0999984741211,39.0499992370605,39.8699989318848,40.8899993896484,41.8800010681152,42.9599990844727,..
Grèce,GRC,"Taux d emploi, 15-24 ans (%) (estimation nationale)",SL.EMP.1524.SP.NE.ZS,26.2099990844727,26.8799991607666,26.0499992370605,27.5400009155273,25.0100002288818,24.1499996185303,23.9500007629395,23.4799995422363,22.7800006866455,20.1299991607666,16.1000003814697,13.0200004577637,11.8400001525879,13.3400001525879,13.0299997329712,12.9899997711182,14.1300001144409,13.9899997711182,14.5600004196167,..
Grèce,GRC,"Taux d’achèvement de l’école primaire, total (% du groupe d’âge pertinent)",SE.PRM.CMPT.ZS,..,..,..,99.2926712036133,96.4587707519531,99.0931625366211,97.3844604492188,..,..,95.3190994262695,93.1533432006836,96.9841232299805,95.3590087890625,95.5761108398438,97.3575592041016,97.3373413085938,96.766357421875,97.9323806762695,..,..
Grèce,GRC,"Taux d’achèvement du premier cycle des études secondaires, total (% du groupe d’âge pertinent)",SE.SEC.CMPT.LO.ZS,..,..,..,..,90.0899963378906,86.4999313354492,95.0972366333008,..,..,98.7160186767578,95.4500122070313,95.7235870361328,92.6451873779297,89.2069473266602,94.037239074707,92.5322036743164,94.7908325195313,94.2714920043945,..,..
Grèce,GRC,Taux d’activité des 15-24 ans (%) (estimation nationale),SL.TLF.ACTI.1524.NE.ZS,36.3800010681152,36.2400016784668,34.9300003051758,37.2700004577637,33.689998626709,32.189998626709,30.9799995422363,30.0499992370605,30.6599998474121,30.0200004577637,29.1200008392334,29.1200008392334,28.3799991607666,28.0200004577637,25.9699993133545,24.6499996185303,25.0499992370605,23.2700004577637,22.4699993133545,..
Grèce,GRC,Taux d’alphabétisation des jeunes (% des jeunes âgés de 15 à 24 ans),SE.ADT.1524.LT.ZS,98.9405288696289,..,..,..,99.529182434082,..,99.5619201660156,..,99.4910888671875,..,98.8148574829102,..,..,..,..,..,..,99.1600036621094,..,..
Grèce,GRC,"Taux d’alphabétisation, total des adultes (% des personnes âgées de 15 ans et plus)",SE.ADT.LITR.ZS,95.9943618774414,..,..,..,93.0443115234375,..,93.9315490722656,..,93.9051132202148,..,97.3687362670898,..,..,..,..,..,..,97.9359512329102,..,..
Grèce,GRC,Total de dette extérieure (% du RNB),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Total des inscriptions à l’école, primaire (% net)",SE.PRM.TENR,97.67905,97.63761,97.43913,96.97461,95.94704,95.73373,95.52686,..,..,96.81343,96.95325,97.73128,97.49025,96.53303,97.32526,97.94221,98.22037,..,..,..
Grèce,GRC,Total des réserves (% de la dette extérieure totale),FI.RES.TOTL.DT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Travail des enfants, travail familial non rémunéré (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.FAM.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Travail des enfants, travail indépendant (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.SLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Travail des enfants, travail salarié (en % de toutes les formes d’emploi chez les enfants de 7 à 14 ans)",SL.WAG.0714.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,Valeur actuelle de la dette extérieure (% du RNB),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grèce,GRC,"Inscriptions à l’école, primaire (% brut)",SE.PRM.ENRR,96.3282470703125,97.3861312866211,97.9539489746094,98.6887435913086,97.8357772827148,97.6770629882813,96.7938003540039,..,..,98.5142517089844,98.2902374267578,99.1641235351563,98.9243011474609,97.8748626708984,99.5262985229492,99.2777328491211,99.5534820556641,99.3664321899414,..,..
Grèce,GRC,"Inscriptions à l’école, enseignement supérieur (% brut)",SE.TER.ENRR,58.0331802368164,64.9279632568359,70.0050735473633,76.2224502563477,85.3120727539063,90.0983428955078,87.3950424194336,..,..,103.796279907227,109.15926361084,113.740600585938,116.376823425293,122.402000427246,..,131.540863037109,136.602569580078,142.852035522461,..,..
Grèce,GRC,"Inscriptions à l’école, préscolaire, (% brut)",SE.PRE.ENRR,67.9205703735352,66.0507888793945,65.2789916992188,64.5370483398438,65.2822494506836,65.9046020507813,65.7556076049805,..,..,74.7909164428711,77.862907409668,77.2235794067383,76.779167175293,73.7227783203125,74.9691467285156,73.3443832397461,74.3543014526367,77.6077270507813,..,..
Grèce,GRC,"Inscriptions à l’école, secondaire (% brut)",SE.SEC.ENRR,92.3589706420898,97.8179473876953,95.5514984130859,95.8661880493164,100.817489624023,100.769523620605,98.199333190918,..,..,106.317626953125,103.183578491211,104.562400817871,105.767227172852,102.289459228516,102.200401306152,102.956848144531,104.496269226074,104.877899169922,..,..
Grenade,GRD,Accession à l’enseignement secondaire (%),SE.SEC.PROG.ZS,..,..,..,..,..,..,..,87.67007,..,..,..,..,97.51025,..,..,87.526,97.70955,..,..,..
Grenade,GRD,Adolescents non scolarisés (% des adolescents en âge de fréquenter le 1er cycle du secondaire),SE.SEC.UNER.LO.ZS,..,2.70619988441467,13.961350440979,1.43701994419098,3.05035996437073,..,..,..,..,..,..,..,1.91737997531891,3.19656991958618,..,..,..,..,..,..
Grenade,GRD,Âge de début de l’école primaire (années),SE.PRM.AGES,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Grenade,GRD,Âge de début de l’école secondaire (années),SE.SEC.AGES,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Grenade,GRD,Capacité (+)/besoin (-) de financement (% du PIB),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenade,GRD,Chômage (% de la population active) (estimation nationale),SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,24.2000007629395,24.5,22.8999996185303,..,..,..,..,..
Grenade,GRD,Créances sur le gouvernement central (% du PIB),FS.AST.CGOV.GD.ZS,6.49107190702415,6.54824421278438,8.04939189397936,4.43058401471495,0.791869116080937,1.97979010563417,5.06184103391171,5.51229425407508,4.74896030817635,5.28475601947183,7.15387780986324,4.97824378643505,2.29878369247105,0.715221794986922,-2.43799837543548,-2.05180406685826,-3.96905483606692,-6.38031962902633,-6.81003141989151,..
Grenade,GRD,Croissance du PIB (% annuel),NY.GDP.MKTP.KD.ZG,-2.02390004072058,3.43732352954147,9.46397343076491,-0.647450316084857,13.2761883306272,-3.99532824427482,6.12345094741467,0.947542624907697,-6.61328134799545,-0.511262754149129,0.764976824032317,-1.15514373468322,2.35141877347161,7.34407652185287,6.44314373327768,3.73561413158529,4.44274028787592,4.14115283820682,1.9142866405161,..
Grenade,GRD,Croissance du PIB par habitant (% annuel),NY.GDP.PCAP.KD.ZG,-2.41865502704547,3.0530541820409,9.07350052905042,-0.973080875582482,12.9363413662774,-4.24418485485067,5.86417034190572,0.692914663120561,-6.90724175324664,-0.927075160248535,0.233770768075843,-1.75311068154448,1.66636351608051,6.62254832205859,5.76621354977149,3.11279213146641,3.86529742664183,3.59920846074021,1.41473802694642,..
Grenade,GRD,Croissance du RNB (% annuel),NY.GNP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenade,GRD,Croissance du RNB par habitant (% annuel),NY.GNP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenade,GRD,Dépenses (% du PIB),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenade,GRD,Dépenses publiques en éducation (% du PIB),SE.XPD.TOTL.GD.ZS,..,..,3.92673993110657,..,..,..,..,..,..,..,..,..,..,..,..,..,3.17379999160767,..,..,..
Grenade,GRD,"Dépenses publiques en éducation, total (% des dépenses du gouvernement)",SE.XPD.TOTL.GB.ZS,..,..,10.8089895248413,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0411701202393,..,..,..
Grenade,GRD,"Dette du gouvernement central, total (% du PIB)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
